Latitude,Longitude,Risk_Rating
25.694071,91.679357,0.1203
25.694071,91.689308,0.1843
25.694071,91.699259,0.1528
25.694071,91.709209,0.1724
25.694071,91.71916,0.2377
25.694071,91.72911,0.1669
25.694071,91.739061,0.1473
25.694071,91.749012,0.2357
25.694071,91.758962,0.2191
25.694071,91.768913,0.1622
25.694071,91.778863,0.1729
25.694071,91.788814,0.1423
25.694071,91.798764,0.1845
25.694071,91.808715,0.1473
25.694071,91.818666,0.1232
25.694071,91.828616,0.1136
25.694071,91.838567,0.1971
25.694071,91.848517,0.1406
25.694071,91.858468,0.1617
25.694071,91.868418,0.1056
25.694071,91.878369,0.1778
25.694071,91.88832,0.2096
25.694071,91.89827,0.0935
25.694071,91.908221,0.1467
25.694071,91.918171,0.0977
25.694071,91.928122,0.1254
25.694071,91.938072,0.0977
25.694071,91.948023,0.0969
25.694071,91.957974,0.1442
25.694071,91.967924,0.1516
25.694071,91.977875,0.1215
25.694071,91.987825,0.1058
25.694071,91.997776,0.1014
25.694071,92.007726,0.1716
25.694071,92.017677,0.1883
25.694071,92.027628,0.2057
25.694071,92.037578,0.1651
25.694071,92.047529,0.1465
25.703054,91.55,0.2856
25.703054,91.559951,0.2691
25.703054,91.569901,0.1932
25.703054,91.579852,0.2442
25.703054,91.589802,0.1823
25.703054,91.599753,0.1873
25.703054,91.609703,0.195
25.703054,91.619654,0.1814
25.703054,91.629605,0.4047
25.703054,91.639555,0.1499
25.703054,91.649506,0.3945
25.703054,91.659456,0.3843
25.703054,91.669407,0.1333
25.703054,91.679357,0.1681
25.703054,91.689308,0.1333
25.703054,91.699259,0.1544
25.703054,91.709209,0.1843
25.703054,91.71916,0.1956
25.703054,91.72911,0.2026
25.703054,91.739061,0.1478
25.703054,91.749012,0.2171
25.703054,91.758962,0.4828
25.703054,91.768913,0.1283
25.703054,91.778863,0.1559
25.703054,91.788814,0.1357
25.703054,91.798764,0.1406
25.703054,91.808715,0.1471
25.703054,91.818666,0.1346
25.703054,91.828616,0.3505
25.703054,91.838567,0.1465
25.703054,91.848517,0.1602
25.703054,91.858468,0.1222
25.703054,91.868418,0.2039
25.703054,91.878369,0.1566
25.703054,91.88832,0.1062
25.703054,91.89827,0.1116
25.703054,91.908221,0.1002
25.703054,91.918171,0.3526
25.703054,91.928122,0.2978
25.703054,91.938072,0.1206
25.703054,91.948023,0.1052
25.703054,91.957974,0.1311
25.703054,91.967924,0.1333
25.703054,91.977875,0.1547
25.703054,91.987825,0.0984
25.703054,91.997776,0.1662
25.703054,92.007726,0.1287
25.703054,92.017677,0.1398
25.703054,92.027628,0.1532
25.703054,92.037578,0.1518
25.703054,92.047529,0.1383
25.712037,91.55,0.2189
25.712037,91.559951,0.209
25.712037,91.569901,0.1401
25.712037,91.579852,0.3165
25.712037,91.589802,0.1726
25.712037,91.599753,0.2081
25.712037,91.609703,0.2525
25.712037,91.619654,0.1394
25.712037,91.629605,0.3217
25.712037,91.639555,0.3947
25.712037,91.649506,0.1831
25.712037,91.659456,0.191
25.712037,91.669407,0.1831
25.712037,91.679357,0.1658
25.712037,91.689308,0.1435
25.712037,91.699259,0.2531
25.712037,91.709209,0.1544
25.712037,91.71916,0.3308
25.712037,91.72911,0.1943
25.712037,91.739061,0.2359
25.712037,91.749012,0.1943
25.712037,91.758962,0.0953
25.712037,91.768913,0.2838
25.712037,91.778863,0.2214
25.712037,91.788814,0.1139
25.712037,91.798764,0.1707
25.712037,91.808715,0.3582
25.712037,91.818666,0.1448
25.712037,91.828616,0.1758
25.712037,91.838567,0.0951
25.712037,91.848517,0.1236
25.712037,91.858468,0.4449
25.712037,91.868418,0.2167
25.712037,91.878369,0.1824
25.712037,91.88832,0.128
25.712037,91.89827,0.1281
25.712037,91.908221,0.2044
25.712037,91.918171,0.3384
25.712037,91.928122,0.308
25.712037,91.938072,0.3394
25.712037,91.948023,0.1141
25.712037,91.957974,0.1557
25.712037,91.967924,0.141
25.712037,91.977875,0.1361
25.712037,91.987825,0.09
25.712037,91.997776,0.1302
25.712037,92.007726,0.1081
25.712037,92.017677,0.1069
25.712037,92.027628,0.1556
25.712037,92.037578,0.079
25.712037,92.047529,0.1633
25.72102,91.55,0.1659
25.72102,91.559951,0.1866
25.72102,91.569901,0.1665
25.72102,91.579852,0.1892
25.72102,91.589802,0.194
25.72102,91.599753,0.1428
25.72102,91.609703,0.2426
25.72102,91.619654,0.1633
25.72102,91.629605,0.157
25.72102,91.639555,0.1516
25.72102,91.649506,0.3925
25.72102,91.659456,0.1724
25.72102,91.669407,0.1972
25.72102,91.679357,0.1868
25.72102,91.689308,0.3321
25.72102,91.699259,0.1719
25.72102,91.709209,0.2053
25.72102,91.71916,0.1783
25.72102,91.72911,0.197
25.72102,91.739061,0.1858
25.72102,91.749012,0.3428
25.72102,91.758962,0.1764
25.72102,91.768913,0.1382
25.72102,91.778863,0.1665
25.72102,91.788814,0.1689
25.72102,91.798764,0.1811
25.72102,91.808715,0.16
25.72102,91.818666,0.1273
25.72102,91.828616,0.1532
25.72102,91.838567,0.1531
25.72102,91.848517,0.1466
25.72102,91.858468,0.2078
25.72102,91.868418,0.194
25.72102,91.878369,0.1142
25.72102,91.88832,0.1359
25.72102,91.89827,0.1261
25.72102,91.908221,0.1657
25.72102,91.918171,0.1187
25.72102,91.928122,0.3526
25.72102,91.938072,0.3188
25.72102,91.948023,0.1045
25.72102,91.957974,0.3499
25.72102,91.967924,0.1326
25.72102,91.977875,0.1757
25.72102,91.987825,0.0975
25.72102,91.997776,0.1534
25.72102,92.007726,0.2356
25.72102,92.017677,0.1303
25.72102,92.027628,0.0695
25.72102,92.037578,0.1797
25.72102,92.047529,0.0725
25.730004,91.55,0.1715
25.730004,91.559951,0.2121
25.730004,91.569901,0.1664
25.730004,91.579852,0.1981
25.730004,91.589802,0.2174
25.730004,91.599753,0.1985
25.730004,91.609703,0.2028
25.730004,91.619654,0.3321
25.730004,91.629605,0.1775
25.730004,91.639555,0.3923
25.730004,91.649506,0.1892
25.730004,91.659456,0.3923
25.730004,91.669407,0.1662
25.730004,91.679357,0.3993
25.730004,91.689308,0.1359
25.730004,91.699259,0.3359
25.730004,91.709209,0.4449
25.730004,91.71916,0.1918
25.730004,91.72911,0.1746
25.730004,91.739061,0.1921
25.730004,91.749012,0.3881
25.730004,91.758962,0.1303
25.730004,91.768913,0.4449
25.730004,91.778863,0.1602
25.730004,91.788814,0.1117
25.730004,91.798764,0.0982
25.730004,91.808715,0.1838
25.730004,91.818666,0.0974
25.730004,91.828616,0.1719
25.730004,91.838567,0.1272
25.730004,91.848517,0.1509
25.730004,91.858468,0.0999
25.730004,91.868418,0.1355
25.730004,91.878369,0.1194
25.730004,91.88832,0.1207
25.730004,91.89827,0.118
25.730004,91.908221,0.2236
25.730004,91.918171,0.1829
25.730004,91.928122,0.1101
25.730004,91.938072,0.1482
25.730004,91.948023,0.2714
25.730004,91.957974,0.142
25.730004,91.967924,0.1066
25.730004,91.977875,0.1111
25.730004,91.987825,0.118
25.730004,91.997776,0.1164
25.730004,92.007726,0.1816
25.730004,92.017677,0.3379
25.730004,92.027628,0.3318
25.730004,92.037578,0.0904
25.730004,92.047529,0.121
25.738987,91.55,0.3886
25.738987,91.559951,0.3238
25.738987,91.569901,0.401
25.738987,91.579852,0.3338
25.738987,91.589802,0.3949
25.738987,91.599753,0.194
25.738987,91.609703,0.1873
25.738987,91.619654,0.3925
25.738987,91.629605,0.1528
25.738987,91.639555,0.2127
25.738987,91.649506,0.199
25.738987,91.659456,0.1564
25.738987,91.669407,0.2098
25.738987,91.679357,0.1719
25.738987,91.689308,0.1442
25.738987,91.699259,0.1814
25.738987,91.709209,0.1909
25.738987,91.71916,0.17
25.738987,91.72911,0.1715
25.738987,91.739061,0.1909
25.738987,91.749012,0.1755
25.738987,91.758962,0.1275
25.738987,91.768913,0.1657
25.738987,91.778863,0.1178
25.738987,91.788814,0.3465
25.738987,91.798764,0.1365
25.738987,91.808715,0.2617
25.738987,91.818666,0.1252
25.738987,91.828616,0.108
25.738987,91.838567,0.1472
25.738987,91.848517,0.2233
25.738987,91.858468,0.2109
25.738987,91.868418,0.4752
25.738987,91.878369,0.1708
25.738987,91.88832,0.1626
25.738987,91.89827,0.1524
25.738987,91.908221,0.0966
25.738987,91.918171,0.1311
25.738987,91.928122,0.087
25.738987,91.938072,0.1075
25.738987,91.948023,0.1205
25.738987,91.957974,0.3451
25.738987,91.967924,0.0938
25.738987,91.977875,0.0845
25.738987,91.987825,0.1454
25.738987,91.997776,0.1376
25.738987,92.007726,0.2125
25.738987,92.017677,0.1583
25.738987,92.027628,0.3972
25.738987,92.037578,0.1213
25.738987,92.047529,0.1013
25.74797,91.55,0.194
25.74797,91.559951,0.244
25.74797,91.569901,0.2067
25.74797,91.579852,0.4008
25.74797,91.589802,0.1291
25.74797,91.599753,0.4105
25.74797,91.609703,0.1493
25.74797,91.619654,0.3789
25.74797,91.629605,0.3504
25.74797,91.639555,0.3545
25.74797,91.649506,0.191
25.74797,91.659456,0.1705
25.74797,91.669407,0.2066
25.74797,91.679357,0.1703
25.74797,91.689308,0.1768
25.74797,91.699259,0.2566
25.74797,91.709209,0.1764
25.74797,91.71916,0.2091
25.74797,91.72911,0.1516
25.74797,91.739061,0.4437
25.74797,91.749012,0.1454
25.74797,91.758962,0.1397
25.74797,91.768913,0.0891
25.74797,91.778863,0.1016
25.74797,91.788814,0.0988
25.74797,91.798764,0.1286
25.74797,91.808715,0.3826
25.74797,91.818666,0.1777
25.74797,91.828616,0.1432
25.74797,91.838567,0.1337
25.74797,91.848517,0.2242
25.74797,91.858468,0.1783
25.74797,91.868418,0.1208
25.74797,91.878369,0.0891
25.74797,91.88832,0.1182
25.74797,91.89827,0.1628
25.74797,91.908221,0.3035
25.74797,91.918171,0.091
25.74797,91.928122,0.1614
25.74797,91.938072,0.4065
25.74797,91.948023,0.1221
25.74797,91.957974,0.2824
25.74797,91.967924,0.0888
25.74797,91.977875,0.2847
25.74797,91.987825,0.3119
25.74797,91.997776,0.1537
25.74797,92.007726,0.2014
25.74797,92.017677,0.1301
25.74797,92.027628,0.1585
25.74797,92.037578,0.1097
25.74797,92.047529,0.1424
23.55,92.55,0.1289
23.55,92.559814,0.3554
23.55,92.569629,0.5032
23.55,92.579443,0.227
23.55,92.589257,0.5162
23.55,92.599071,0.5144
23.55,92.608886,0.1222
23.55,92.6187,0.3997
23.55,92.628514,0.3997
23.55,92.638328,0.4048
23.55,92.648143,0.1205
23.55,92.657957,0.3614
23.55,92.667771,0.0961
23.55,92.677585,0.4048
23.55,92.6874,0.4021
23.55,92.697214,0.1126
23.55,92.707028,0.4778
23.55,92.716843,0.3521
23.55,92.726657,0.1673
23.55,92.736471,0.4225
23.55,92.746285,0.4449
23.55,92.7561,0.2456
23.55,92.765914,0.165
23.55,92.775728,0.1775
23.55,92.785542,0.506
23.55,92.795357,0.219
23.55,92.805171,0.3632
23.55,92.814985,0.1607
23.55,92.824799,0.506
23.55,92.834614,0.3493
23.55,92.844428,0.3869
23.55,92.854242,0.1902
23.558983,92.55,0.4552
23.558983,92.559814,0.5396
23.558983,92.569629,0.5149
23.558983,92.579443,0.5157
23.558983,92.589257,0.3829
23.558983,92.599071,0.1226
23.558983,92.608886,0.4218
23.558983,92.6187,0.3997
23.558983,92.628514,0.3786
23.558983,92.638328,0.1098
23.558983,92.648143,0.4048
23.558983,92.657957,0.3402
23.558983,92.667771,0.4048
23.558983,92.677585,0.3527
23.558983,92.6874,0.1311
23.558983,92.697214,0.1761
23.558983,92.707028,0.2181
23.558983,92.716843,0.4225
23.558983,92.726657,0.4886
23.558983,92.736471,0.137
23.558983,92.746285,0.1918
23.558983,92.7561,0.5288
23.558983,92.765914,0.3916
23.558983,92.775728,0.4225
23.558983,92.785542,0.4449
23.558983,92.795357,0.4225
23.558983,92.805171,0.1859
23.558983,92.814985,0.1788
23.558983,92.824799,0.2465
23.558983,92.834614,0.4218
23.558983,92.844428,0.3949
23.558983,92.854242,0.5006
23.567966,92.55,0.5027
23.567966,92.559814,0.4296
23.567966,92.569629,0.5505
23.567966,92.579443,0.4467
23.567966,92.589257,0.4783
23.567966,92.599071,0.5233
23.567966,92.608886,0.1367
23.567966,92.6187,0.3527
23.567966,92.628514,0.3697
23.567966,92.638328,0.4118
23.567966,92.648143,0.1295
23.567966,92.657957,0.3997
23.567966,92.667771,0.3527
23.567966,92.677585,0.3997
23.567966,92.6874,0.4048
23.567966,92.697214,0.4903
23.567966,92.707028,0.3434
23.567966,92.716843,0.2334
23.567966,92.726657,0.4862
23.567966,92.736471,0.2122
23.567966,92.746285,0.2009
23.567966,92.7561,0.2103
23.567966,92.765914,0.506
23.567966,92.775728,0.2221
23.567966,92.785542,0.1384
23.567966,92.795357,0.3911
23.567966,92.805171,0.2378
23.567966,92.814985,0.466
23.567966,92.824799,0.1673
23.567966,92.834614,0.4778
23.567966,92.844428,0.5027
23.567966,92.854242,0.3869
23.576949,92.55,0.4733
23.576949,92.559814,0.5694
23.576949,92.569629,0.4756
23.576949,92.579443,0.2734
23.576949,92.589257,0.4511
23.576949,92.599071,0.5451
23.576949,92.608886,0.4073
23.576949,92.6187,0.3527
23.576949,92.628514,0.4186
23.576949,92.638328,0.4406
23.576949,92.648143,0.3997
23.576949,92.657957,0.4048
23.576949,92.667771,0.3743
23.576949,92.677585,0.4048
23.576949,92.6874,0.4903
23.576949,92.697214,0.1761
23.576949,92.707028,0.4225
23.576949,92.716843,0.1613
23.576949,92.726657,0.3861
23.576949,92.736471,0.1911
23.576949,92.746285,0.1984
23.576949,92.7561,0.4449
23.576949,92.765914,0.2124
23.576949,92.775728,0.1984
23.576949,92.785542,0.506
23.576949,92.795357,0.4225
23.576949,92.805171,0.3493
23.576949,92.814985,0.3783
23.576949,92.824799,0.3916
23.576949,92.834614,0.4225
23.576949,92.844428,0.3869
23.576949,92.854242,0.2031
23.585932,92.55,0.5027
23.585932,92.559814,0.5362
23.585932,92.569629,0.5406
23.585932,92.579443,0.5224
23.585932,92.589257,0.5018
23.585932,92.599071,0.546
23.585932,92.608886,0.3937
23.585932,92.6187,0.3697
23.585932,92.628514,0.1041
23.585932,92.638328,0.1117
23.585932,92.648143,0.4298
23.585932,92.657957,0.4421
23.585932,92.667771,0.1295
23.585932,92.677585,0.4048
23.585932,92.6874,0.3527
23.585932,92.697214,0.4048
23.585932,92.707028,0.3384
23.585932,92.716843,0.1715
23.585932,92.726657,0.4296
23.585932,92.736471,0.2384
23.585932,92.746285,0.4449
23.585932,92.7561,0.2275
23.585932,92.765914,0.4225
23.585932,92.775728,0.1761
23.585932,92.785542,0.506
23.585932,92.795357,0.4449
23.585932,92.805171,0.5288
23.585932,92.814985,0.3696
23.585932,92.824799,0.1822
23.585932,92.834614,0.144
23.585932,92.844428,0.3213
23.585932,92.854242,0.2285
23.594916,92.55,0.4476
23.594916,92.559814,0.2446
23.594916,92.569629,0.5224
23.594916,92.579443,0.2398
23.594916,92.589257,0.5246
23.594916,92.599071,0.2653
23.594916,92.608886,0.4027
23.594916,92.6187,0.3677
23.594916,92.628514,0.1222
23.594916,92.638328,0.1531
23.594916,92.648143,0.1367
23.594916,92.657957,0.4218
23.594916,92.667771,0.3997
23.594916,92.677585,0.3497
23.594916,92.6874,0.4048
23.594916,92.697214,0.3464
23.594916,92.707028,0.1584
23.594916,92.716843,0.3583
23.594916,92.726657,0.264
23.594916,92.736471,0.4157
23.594916,92.746285,0.2415
23.594916,92.7561,0.264
23.594916,92.765914,0.5242
23.594916,92.775728,0.5288
23.594916,92.785542,0.506
23.594916,92.795357,0.3665
23.594916,92.805171,0.3916
23.594916,92.814985,0.2014
23.594916,92.824799,0.4225
23.594916,92.834614,0.1547
23.594916,92.844428,0.3662
23.594916,92.854242,0.5255
23.603899,92.55,0.5027
23.603899,92.559814,0.5438
23.603899,92.569629,0.4566
23.603899,92.579443,0.5303
23.603899,92.589257,0.227
23.603899,92.599071,0.5248
23.603899,92.608886,0.3075
23.603899,92.6187,0.3997
23.603899,92.628514,0.4048
23.603899,92.638328,0.1621
23.603899,92.648143,0.3786
23.603899,92.657957,0.1766
23.603899,92.667771,0.4048
23.603899,92.677585,0.2948
23.603899,92.6874,0.4071
23.603899,92.697214,0.3782
23.603899,92.707028,0.4247
23.603899,92.716843,0.2484
23.603899,92.726657,0.3803
23.603899,92.736471,0.2299
23.603899,92.746285,0.3803
23.603899,92.7561,0.4157
23.603899,92.765914,0.2265
23.603899,92.775728,0.2487
23.603899,92.785542,0.385
23.603899,92.795357,0.506
23.603899,92.805171,0.5288
23.603899,92.814985,0.5288
23.603899,92.824799,0.1955
23.603899,92.834614,0.2583
23.603899,92.844428,0.3405
23.603899,92.854242,0.4566
23.612882,92.55,0.4733
23.612882,92.559814,0.5303
23.612882,92.569629,0.4983
23.612882,92.579443,0.5741
23.612882,92.589257,0.5018
23.612882,92.599071,0.2397
23.612882,92.608886,0.4073
23.612882,92.6187,0.3997
23.612882,92.628514,0.3271
23.612882,92.638328,0.1152
23.612882,92.648143,0.1471
23.612882,92.657957,0.1414
23.612882,92.667771,0.4585
23.612882,92.677585,0.3402
23.612882,92.6874,0.1506
23.612882,92.697214,0.4748
23.612882,92.707028,0.1313
23.612882,92.716843,0.3435
23.612882,92.726657,0.1968
23.612882,92.736471,0.3748
23.612882,92.746285,0.4834
23.612882,92.7561,0.3686
23.612882,92.765914,0.2627
23.612882,92.775728,0.3631
23.612882,92.785542,0.2096
23.612882,92.795357,0.4157
23.612882,92.805171,0.4404
23.612882,92.814985,0.4249
23.612882,92.824799,0.4225
23.612882,92.834614,0.506
23.612882,92.844428,0.3434
23.612882,92.854242,0.3124
23.621865,92.55,0.5303
23.621865,92.559814,0.5147
23.621865,92.569629,0.5224
23.621865,92.579443,0.4284
23.621865,92.589257,0.5162
23.621865,92.599071,0.5428
23.621865,92.608886,0.4182
23.621865,92.6187,0.3892
23.621865,92.628514,0.3963
23.621865,92.638328,0.373
23.621865,92.648143,0.3997
23.621865,92.657957,0.5132
23.621865,92.667771,0.4766
23.621865,92.677585,0.355
23.621865,92.6874,0.3284
23.621865,92.697214,0.4903
23.621865,92.707028,0.3678
23.621865,92.716843,0.119
23.621865,92.726657,0.4936
23.621865,92.736471,0.2675
23.621865,92.746285,0.4157
23.621865,92.7561,0.3589
23.621865,92.765914,0.5445
23.621865,92.775728,0.2429
23.621865,92.785542,0.3654
23.621865,92.795357,0.3893
23.621865,92.805171,0.339
23.621865,92.814985,0.5288
23.621865,92.824799,0.3916
23.621865,92.834614,0.2165
23.621865,92.844428,0.3197
23.621865,92.854242,0.2375
23.630848,92.55,0.5664
23.630848,92.559814,0.5438
23.630848,92.569629,0.3209
23.630848,92.579443,0.5018
23.630848,92.589257,0.5061
23.630848,92.599071,0.492
23.630848,92.608886,0.304
23.630848,92.6187,0.3787
23.630848,92.628514,0.1434
23.630848,92.638328,0.4048
23.630848,92.648143,0.1357
23.630848,92.657957,0.4048
23.630848,92.667771,0.4048
23.630848,92.677585,0.4834
23.630848,92.6874,0.4834
23.630848,92.697214,0.4834
23.630848,92.707028,0.4006
23.630848,92.716843,0.2193
23.630848,92.726657,0.4792
23.630848,92.736471,0.499
23.630848,92.746285,0.499
23.630848,92.7561,0.385
23.630848,92.765914,0.5218
23.630848,92.775728,0.499
23.630848,92.785542,0.2807
23.630848,92.795357,0.3811
23.630848,92.805171,0.438
23.630848,92.814985,0.5218
23.630848,92.824799,0.3525
23.630848,92.834614,0.506
23.630848,92.844428,0.155
23.630848,92.854242,0.2441
23.639831,92.55,0.4934
23.639831,92.559814,0.5517
23.639831,92.569629,0.5147
23.639831,92.579443,0.4218
23.639831,92.589257,0.518
23.639831,92.599071,0.5022
23.639831,92.608886,0.1743
23.639831,92.6187,0.4903
23.639831,92.628514,0.1627
23.639831,92.638328,0.4903
23.639831,92.648143,0.1478
23.639831,92.657957,0.4654
23.639831,92.667771,0.1358
23.639831,92.677585,0.3981
23.639831,92.6874,0.3981
23.639831,92.697214,0.3712
23.639831,92.707028,0.2205
23.639831,92.716843,0.3575
23.639831,92.726657,0.531
23.639831,92.736471,0.543
23.639831,92.746285,0.2299
23.639831,92.7561,0.438
23.639831,92.765914,0.438
23.639831,92.775728,0.4157
23.639831,92.785542,0.2265
23.639831,92.795357,0.385
23.639831,92.805171,0.438
23.639831,92.814985,0.3893
23.639831,92.824799,0.2784
23.639831,92.834614,0.4225
23.639831,92.844428,0.506
23.639831,92.854242,0.2311
23.648814,92.55,0.5418
23.648814,92.559814,0.2209
23.648814,92.569629,0.3694
23.648814,92.579443,0.4286
23.648814,92.589257,0.7732
23.648814,92.599071,0.2224
23.648814,92.608886,0.2073
23.648814,92.6187,0.1327
23.648814,92.628514,0.4903
23.648814,92.638328,0.1641
23.648814,92.648143,0.1359
23.648814,92.657957,0.1644
23.648814,92.667771,0.254
23.648814,92.677585,0.4086
23.648814,92.6874,0.345
23.648814,92.697214,0.3906
23.648814,92.707028,0.5099
23.648814,92.716843,0.4087
23.648814,92.726657,0.4046
23.648814,92.736471,0.1559
23.648814,92.746285,0.3868
23.648814,92.7561,0.4213
23.648814,92.765914,0.5047
23.648814,92.775728,0.2339
23.648814,92.785542,0.2265
23.648814,92.795357,0.438
23.648814,92.805171,0.438
23.648814,92.814985,0.385
23.648814,92.824799,0.2468
23.648814,92.834614,0.506
23.648814,92.844428,0.4225
23.648814,92.854242,0.3591
23.657797,92.55,0.1848
23.657797,92.559814,0.5303
23.657797,92.569629,0.2751
23.657797,92.579443,0.4926
23.657797,92.589257,0.4955
23.657797,92.599071,0.537
23.657797,92.608886,0.1455
23.657797,92.6187,0.1445
23.657797,92.628514,0.4903
23.657797,92.638328,0.3614
23.657797,92.648143,0.2895
23.657797,92.657957,0.2422
23.657797,92.667771,0.4257
23.657797,92.677585,0.4817
23.657797,92.6874,0.4589
23.657797,92.697214,0.3987
23.657797,92.707028,0.4006
23.657797,92.716843,0.4196
23.657797,92.726657,0.2156
23.657797,92.736471,0.2525
23.657797,92.746285,0.2981
23.657797,92.7561,0.3078
23.657797,92.765914,0.4975
23.657797,92.775728,0.4365
23.657797,92.785542,0.4157
23.657797,92.795357,0.499
23.657797,92.805171,0.2102
23.657797,92.814985,0.3589
23.657797,92.824799,0.1688
23.657797,92.834614,0.5605
23.657797,92.844428,0.4225
23.657797,92.854242,0.3227
23.66678,92.55,0.4476
23.66678,92.559814,0.2377
23.66678,92.569629,0.4959
23.66678,92.579443,0.4204
23.66678,92.589257,0.1682
23.66678,92.599071,0.1611
23.66678,92.608886,0.1335
23.66678,92.6187,0.436
23.66678,92.628514,0.4269
23.66678,92.638328,0.1349
23.66678,92.648143,0.3729
23.66678,92.657957,0.3804
23.66678,92.667771,0.2211
23.66678,92.677585,0.4817
23.66678,92.6874,0.5099
23.66678,92.697214,0.4006
23.66678,92.707028,0.4091
23.66678,92.716843,0.3432
23.66678,92.726657,0.4643
23.66678,92.736471,0.2739
23.66678,92.746285,0.4365
23.66678,92.7561,0.2443
23.66678,92.765914,0.3021
23.66678,92.775728,0.4777
23.66678,92.785542,0.4142
23.66678,92.795357,0.4365
23.66678,92.805171,0.438
23.66678,92.814985,0.4435
23.66678,92.824799,0.506
23.66678,92.834614,0.239
23.66678,92.844428,0.4225
23.66678,92.854242,0.3869
23.675764,92.55,0.5176
23.675764,92.559814,0.2483
23.675764,92.569629,0.5246
23.675764,92.579443,0.5441
23.675764,92.589257,0.6093
23.675764,92.599071,0.4006
23.675764,92.608886,0.3763
23.675764,92.6187,0.1955
23.675764,92.628514,0.3932
23.675764,92.638328,0.3981
23.675764,92.648143,0.4769
23.675764,92.657957,0.3122
23.675764,92.667771,0.2139
23.675764,92.677585,0.4671
23.675764,92.6874,0.352
23.675764,92.697214,0.1379
23.675764,92.707028,0.4693
23.675764,92.716843,0.3535
23.675764,92.726657,0.5203
23.675764,92.736471,0.5203
23.675764,92.746285,0.5203
23.675764,92.7561,0.4365
23.675764,92.765914,0.4213
23.675764,92.775728,0.4777
23.675764,92.785542,0.2148
23.675764,92.795357,0.3885
23.675764,92.805171,0.3447
23.675764,92.814985,0.1289
23.675764,92.824799,0.5288
23.675764,92.834614,0.4652
23.675764,92.844428,0.3949
23.675764,92.854242,0.3545
23.684747,92.55,0.1423
23.684747,92.559814,0.1165
23.684747,92.569629,0.5276
23.684747,92.579443,0.6277
23.684747,92.589257,0.2904
23.684747,92.599071,0.4822
23.684747,92.608886,0.1663
23.684747,92.6187,0.1462
23.684747,92.628514,0.2452
23.684747,92.638328,0.4257
23.684747,92.648143,0.4016
23.684747,92.657957,0.3584
23.684747,92.667771,0.1368
23.684747,92.677585,0.4817
23.684747,92.6874,0.4237
23.684747,92.697214,0.3929
23.684747,92.707028,0.4006
23.684747,92.716843,0.5219
23.684747,92.726657,0.5515
23.684747,92.736471,0.4798
23.684747,92.746285,0.4365
23.684747,92.7561,0.2615
23.684747,92.765914,0.3247
23.684747,92.775728,0.4901
23.684747,92.785542,0.4871
23.684747,92.795357,0.1726
23.684747,92.805171,0.4201
23.684747,92.814985,0.4834
23.684747,92.824799,0.3186
23.684747,92.834614,0.1282
23.684747,92.844428,0.3404
23.684747,92.854242,0.1652
23.69373,92.55,0.4786
23.69373,92.559814,0.3357
23.69373,92.569629,0.5416
23.69373,92.579443,0.3179
23.69373,92.589257,0.4467
23.69373,92.599071,0.2307
23.69373,92.608886,0.4977
23.69373,92.6187,0.1688
23.69373,92.628514,0.2905
23.69373,92.638328,0.2076
23.69373,92.648143,0.5487
23.69373,92.657957,0.4016
23.69373,92.667771,0.1622
23.69373,92.677585,0.1017
23.69373,92.6874,0.1642
23.69373,92.697214,0.4673
23.69373,92.707028,0.4901
23.69373,92.716843,0.1884
23.69373,92.726657,0.5203
23.69373,92.736471,0.3575
23.69373,92.746285,0.421
23.69373,92.7561,0.4029
23.69373,92.765914,0.4213
23.69373,92.775728,0.4673
23.69373,92.785542,0.2488
23.69373,92.795357,0.1774
23.69373,92.805171,0.4871
23.69373,92.814985,0.2216
23.69373,92.824799,0.1289
23.69373,92.834614,0.5359
23.69373,92.844428,0.188
23.69373,92.854242,0.4296
23.702713,92.55,0.0967
23.702713,92.559814,0.302
23.702713,92.569629,0.1122
23.702713,92.579443,0.1606
23.702713,92.589257,0.5121
23.702713,92.599071,0.8168
23.702713,92.608886,0.2311
23.702713,92.6187,0.5096
23.702713,92.628514,0.1498
23.702713,92.638328,0.1349
23.702713,92.648143,0.204
23.702713,92.657957,0.4237
23.702713,92.667771,0.3729
23.702713,92.677585,0.3712
23.702713,92.6874,0.3129
23.702713,92.697214,0.1479
23.702713,92.707028,0.4525
23.702713,92.716843,0.458
23.702713,92.726657,0.5047
23.702713,92.736471,0.4213
23.702713,92.746285,0.4365
23.702713,92.7561,0.3575
23.702713,92.765914,0.4905
23.702713,92.775728,0.3745
23.702713,92.785542,0.4871
23.702713,92.795357,0.1576
23.702713,92.805171,0.3712
23.702713,92.814985,0.2269
23.702713,92.824799,0.3464
23.702713,92.834614,0.3552
23.702713,92.844428,0.4756
23.702713,92.854242,0.4678
23.711696,92.55,0.3744
23.711696,92.559814,0.2794
23.711696,92.569629,0.4198
23.711696,92.579443,0.1497
23.711696,92.589257,0.4143
23.711696,92.599071,0.3158
23.711696,92.608886,0.2356
23.711696,92.6187,0.2135
23.711696,92.628514,0.1272
23.711696,92.638328,0.2012
23.711696,92.648143,0.4871
23.711696,92.657957,0.4871
23.711696,92.667771,0.4237
23.711696,92.677585,0.1258
23.711696,92.6874,0.2208
23.711696,92.697214,0.4086
23.711696,92.707028,0.1894
23.711696,92.716843,0.1907
23.711696,92.726657,0.2725
23.711696,92.736471,0.4538
23.711696,92.746285,0.5203
